hostname;INTERFACE;LINK_STATUS;ADMIN_STATE;HARDWARE_TYPE;ADDRESS;BIA;DESCRIPTION;IP_ADDRESS;MTU;DUPLEX;SPEED;BANDWIDTH;DELAY;ENCAPSULATION;
;Ethernet6/8;down (XCVR not inserted);down;40000 Ethernet;002a.6aa3.f2c2;00b6.7028.6a9c;;;1500;auto-duplex;auto-speed;40000000 Kbit;10 usec;ARPA;
;Ethernet6/9;down (XCVR not inserted);down;40000 Ethernet;002a.6aa3.f2c2;00b6.7028.6aa0;;;1500;auto-duplex;auto-speed;40000000 Kbit;10 usec;ARPA;
;Ethernet6/10;down (XCVR not inserted);down;40000 Ethernet;002a.6aa3.f2c2;00b6.7028.6aa4;;;1500;auto-duplex;auto-speed;40000000 Kbit;10 usec;ARPA;
;Ethernet6/11;down (XCVR not inserted);down;40000 Ethernet;002a.6aa3.f2c2;00b6.7028.6aa8;;;1500;auto-duplex;auto-speed;40000000 Kbit;10 usec;ARPA;
;Ethernet6/12;down (XCVR not inserted);down;40000 Ethernet;002a.6aa3.f2c2;00b6.7028.6aac;;;1500;auto-duplex;auto-speed;40000000 Kbit;10 usec;ARPA;
;Ethernet6/13;down (XCVR not inserted);down;40000 Ethernet;002a.6aa3.f2c2;00b6.7028.6ab0;;;1500;auto-duplex;auto-speed;40000000 Kbit;10 usec;ARPA;
;Ethernet6/14;down (XCVR not inserted);down;40000 Ethernet;002a.6aa3.f2c2;00b6.7028.6ab4;;;1500;auto-duplex;auto-speed;40000000 Kbit;10 usec;ARPA;
;Ethernet6/15;down (XCVR not inserted);down;40000 Ethernet;002a.6aa3.f2c2;00b6.7028.6ab8;;;1500;auto-duplex;auto-speed;40000000 Kbit;10 usec;ARPA;
;Ethernet6/16;down (XCVR not inserted);down;40000 Ethernet;002a.6aa3.f2c2;00b6.7028.6abc;;;1500;auto-duplex;auto-speed;40000000 Kbit;10 usec;ARPA;
;Ethernet6/17;down (XCVR not inserted);down;40000 Ethernet;002a.6aa3.f2c2;00b6.7028.6ac0;;;1500;auto-duplex;auto-speed;40000000 Kbit;10 usec;ARPA;
;Ethernet6/18;down (XCVR not inserted);down;40000 Ethernet;002a.6aa3.f2c2;00b6.7028.6ac4;;;1500;auto-duplex;auto-speed;40000000 Kbit;10 usec;ARPA;
;Ethernet6/19;down (XCVR not inserted);down;40000 Ethernet;002a.6aa3.f2c2;00b6.7028.6ac8;;;1500;auto-duplex;auto-speed;40000000 Kbit;10 usec;ARPA;
;Ethernet6/20;down (XCVR not inserted);down;40000 Ethernet;002a.6aa3.f2c2;00b6.7028.6acc;;;1500;auto-duplex;auto-speed;40000000 Kbit;10 usec;ARPA;
;Ethernet6/21;down (XCVR not inserted);down;40000 Ethernet;002a.6aa3.f2c2;00b6.7028.6ad0;;;1500;auto-duplex;auto-speed;40000000 Kbit;10 usec;ARPA;
;Ethernet6/22;down (XCVR not inserted);down;40000 Ethernet;002a.6aa3.f2c2;00b6.7028.6ad4;;;1500;auto-duplex;auto-speed;40000000 Kbit;10 usec;ARPA;
;Ethernet6/23;down (Administratively down);down;40000 Ethernet;002a.6aa3.f2c2;00b6.7028.6ad8;;;1500;auto-duplex;auto-speed;40000000 Kbit;10 usec;ARPA;
;Ethernet6/24;down (Administratively down);down;40000 Ethernet;002a.6aa3.f2c2;00b6.7028.6adc;;;1500;auto-duplex;auto-speed;40000000 Kbit;10 usec;ARPA;
;port-channel10;down (Administratively down);;Port-Channel;0000.0000.0000;0000.0000.0000;<> DontActive_migrated_Po11_SC2CFDZEUSR2-04;;9216;auto-duplex;10 Gb/s;100000 Kbit;10 usec;ARPA;
;port-channel11;up;;Port-Channel;00b6.7028.064e;00b6.7028.064e;<> SC2CFDZEUSR1-03_Po11;;9216;full-duplex;40 Gb/s;80000000 Kbit;10 usec;ARPA;
;port-channel70;up;;Port-Channel;544a.00ac.9d1f;544a.00ac.9d1f;SC2BJV-ZEUS-SDX-A2_LA1;;9216;full-duplex;10 Gb/s;20000000 Kbit;10 usec;ARPA;
;port-channel71;up;;Port-Channel;544a.00ac.9d21;544a.00ac.9d21;SC2BJV-ZEUS-SDX-A2_LA2;;9216;full-duplex;10 Gb/s;20000000 Kbit;10 usec;ARPA;
;port-channel81;up;;Port-Channel;544a.00ac.9d1a;544a.00ac.9d1a;Sigma_IDS_SC2ASV-MATRIXG-01;;1500;full-duplex;10 Gb/s;20000000 Kbit;10 usec;ARPA;
;port-channel4087;up;;Port-Channel;00b6.7028.06a6;00b6.7028.06a6;<*> SC2CLSZEUSR1-06_7_Po4087;;9216;full-duplex;40 Gb/s;80000000 Kbit;10 usec;ARPA;
;port-channel4088;up;;Port-Channel;544a.00ac.9d13;544a.00ac.9d13;<> To_SC2ZEUSR1-01_Po4088;;9216;full-duplex;10 Gb/s;10000000 Kbit;10 usec;ARPA;
;port-channel4089;down (No operational members);;Port-Channel;002a.6aa3.f2c2;0000.0000.0000;;;1500;auto-duplex;auto-speed;100000 Kbit;10 usec;ARPA;
;port-channel4090;down (No operational members);;Port-Channel;002a.6aa3.f2c2;0000.0000.0000;;;1500;auto-duplex;auto-speed;100000 Kbit;10 usec;ARPA;
;port-channel4091;up;;Port-Channel;544a.00ac.9d16;544a.00ac.9d16;<> To_SC2ZEUSR1-02_Po4091;;9216;full-duplex;10 Gb/s;10000000 Kbit;10 usec;ARPA;
;port-channel4092;down (No operational members);;Port-Channel;002a.6aa3.f2c2;0000.0000.0000;;;1500;auto-duplex;auto-speed;100000 Kbit;10 usec;ARPA;
;port-channel4093;up;;Port-Channel;544a.00ac.9d14;544a.00ac.9d14;<*> SC2CLSZEUSR1&2-3&4_Po4093_VPC;;9216;full-duplex;10 Gb/s;20000000 Kbit;10 usec;ARPA;
;port-channel4094;down (No operational members);;Port-Channel;002a.6aa3.f2c2;0000.0000.0000;;;1500;auto-duplex;auto-speed;100000 Kbit;10 usec;ARPA;
;port-channel4095;up;;Port-Channel;544a.00ac.9d12;544a.00ac.9d12;<*> SC2CLSZEUSR2-01/02_Po4095_VPC;;9216;full-duplex;10 Gb/s;20000000 Kbit;10 usec;ARPA;
;loopback29;up;;;;;management_RVP_ETRALI;192.2.155.168/32;1500;;;8000000 Kbit;5000 usec;LOOPBACK;
;loopback53;up;;;;;;192.2.7.168/32;1500;;;8000000 Kbit;5000 usec;LOOPBACK;
;Vlan1;down (Administratively down);down, autostate enabled;EtherSVI;002a.6aa3.f2c2;;;;1500;;;1000000 Kbit;10 usec;ARPA;
;Vlan10;up;up, autostate enabled;EtherSVI;002a.6aa3.f2c2;;;175.128.207.253/21;9216;;;1000000 Kbit;10 usec;ARPA;
;Vlan11;up;up, autostate enabled;EtherSVI;002a.6aa3.f2c2;;;175.192.207.253/21;9216;;;1000000 Kbit;10 usec;ARPA;
;Vlan12;up;up, autostate enabled;EtherSVI;002a.6aa3.f2c2;;;175.224.207.253/21;9216;;;1000000 Kbit;10 usec;ARPA;
;Vlan15;up;up, autostate enabled;EtherSVI;002a.6aa3.f2c2;;;175.56.199.252/21;9216;;;1000000 Kbit;10 usec;ARPA;
;Vlan16;up;up, autostate enabled;EtherSVI;002a.6aa3.f2c2;;;175.56.207.252/21;9216;;;1000000 Kbit;10 usec;ARPA;
;Vlan17;up;up, autostate enabled;EtherSVI;002a.6aa3.f2c2;;;175.56.215.252/21;9216;;;1000000 Kbit;10 usec;ARPA;
;Vlan18;up;up, autostate enabled;EtherSVI;002a.6aa3.f2c2;;;175.56.223.252/21;9216;;;1000000 Kbit;10 usec;ARPA;
;Vlan19;up;up, autostate enabled;EtherSVI;002a.6aa3.f2c2;;;175.56.231.252/21;9216;;;1000000 Kbit;10 usec;ARPA;
;Vlan20;up;up, autostate enabled;EtherSVI;002a.6aa3.f2c2;;ADMIN_NAS_SC2  Internet Address is 174.129.16.253/24;;9216;;;1000000 Kbit;10 usec;ARPA;
;Vlan24;up;up, autostate enabled;EtherSVI;002a.6aa3.f2c2;;IPT-SRV  Internet Address is 184.68.1.3/24;;9216;;;1000000 Kbit;10 usec;ARPA;
;Vlan55;up;up, autostate enabled;EtherSVI;002a.6aa3.f2c2;;SIPO-PHYSIQUE-BACKUP  Internet Address is 192.135.40.3/28;;9216;;;1000000 Kbit;10 usec;ARPA;
;Vlan1200;up;up, autostate enabled;EtherSVI;002a.6aa3.f2c2;;PZEUS_INTERCO_LB  Internet Address is 175.0.192.252/24;;1500;;;1000000 Kbit;10 usec;ARPA;
;Vlan1201;up;up, autostate enabled;EtherSVI;002a.6aa3.f2c2;;NS_INTERCO_HOMO  Internet Address is 175.0.193.252/24;;1500;;;1000000 Kbit;10 usec;ARPA;
;Vlan1202;up;up, autostate enabled;EtherSVI;002a.6aa3.f2c2;;CFD_NS_DISPATCH_PROD  Internet Address is 175.0.194.5/29;;1500;;;1000000 Kbit;10 usec;ARPA;
;Vlan1500;up;up, autostate enabled;EtherSVI;002a.6aa3.f2c2;;NOOBA_Admin_IB_SC2  Internet Address is 192.0.1.97/27;;1500;;;1000000 Kbit;10 usec;ARPA;
;Vlan1820;up;up, autostate enabled;EtherSVI;002a.6aa3.f2c2;;GW_SBC_DC2  Internet Address is 184.59.0.253/24;;9216;;;1000000 Kbit;10 usec;ARPA;
;Vlan2492;up;up, autostate enabled;EtherSVI;002a.6aa3.f2c2;;<> SC2CFDZEUSR2-04  Internet Address is 192.2.156.102/30;;1500;;;1000000 Kbit;10 usec;ARPA;
;Vlan2503;up;up, autostate enabled;EtherSVI;002a.6aa3.f2c2;;PRVSHAREDSERVICES_To_SC2ZEUSR1-01  Internet Address is 192.4.148.57/30;;1500;;;1000000 Kbit;10 usec;ARPA;
;Vlan3001;up;up, autostate enabled;EtherSVI;002a.6aa3.f2c2;;OUTSOURCING_SERVICES  Internet Address is 173.1.129.253/23;;9216;;;1000000 Kbit;10 usec;ARPA;
;Vlan3002;up;up, autostate enabled;EtherSVI;002a.6aa3.f2c2;;OUTSOURCING_SERVICES  Internet Address is 173.1.131.253/23;;9216;;;1000000 Kbit;10 usec;ARPA;
;Vlan3003;up;up, autostate enabled;EtherSVI;002a.6aa3.f2c2;;OUTSOURCING_SERVICES  Internet Address is 173.1.133.253/23;;9216;;;1000000 Kbit;10 usec;ARPA;
;Vlan3004;up;up, autostate enabled;EtherSVI;002a.6aa3.f2c2;;OUTSOURCING_SERVICES  Internet Address is 173.1.135.253/23;;9216;;;1000000 Kbit;10 usec;ARPA;
;Vlan3005;up;up, autostate enabled;EtherSVI;002a.6aa3.f2c2;;OUTSOURCING_SERVICES  Internet Address is 173.1.137.253/23;;9216;;;1000000 Kbit;10 usec;ARPA;
;Vlan3006;up;up, autostate enabled;EtherSVI;002a.6aa3.f2c2;;OUTSOURCING_SERVICES  Internet Address is 173.1.139.253/23;;9216;;;1000000 Kbit;10 usec;ARPA;
;Vlan3007;up;up, autostate enabled;EtherSVI;002a.6aa3.f2c2;;OUTSOURCING_SERVICES  Internet Address is 173.1.141.253/23;;9216;;;1000000 Kbit;10 usec;ARPA;
;Vlan3008;up;up, autostate enabled;EtherSVI;002a.6aa3.f2c2;;OUTSOURCING_SERVICES  Internet Address is 173.1.143.253/23;;9216;;;1000000 Kbit;10 usec;ARPA;
;Vlan3009;up;up, autostate enabled;EtherSVI;002a.6aa3.f2c2;;OUTSOURCING_SERVICES  Internet Address is 173.1.145.253/23;;9216;;;1000000 Kbit;10 usec;ARPA;
;Vlan3010;up;up, autostate enabled;EtherSVI;002a.6aa3.f2c2;;OUTSOURCING_SERVICES  Internet Address is 173.1.147.253/23;;9216;;;1000000 Kbit;10 usec;ARPA;
;Vlan3011;up;up, autostate enabled;EtherSVI;002a.6aa3.f2c2;;OUTSOURCING_SERVICES  Internet Address is 173.1.149.253/23;;9216;;;1000000 Kbit;10 usec;ARPA;
;Vlan3012;up;up, autostate enabled;EtherSVI;002a.6aa3.f2c2;;OUTSOURCING_SERVICES  Internet Address is 173.1.151.253/23;;9216;;;1000000 Kbit;10 usec;ARPA;
;Vlan3013;up;up, autostate enabled;EtherSVI;002a.6aa3.f2c2;;OUTSOURCING_SERVICES  Internet Address is 173.1.153.253/23;;9216;;;1000000 Kbit;10 usec;ARPA;
;Vlan3014;up;up, autostate enabled;EtherSVI;002a.6aa3.f2c2;;OUTSOURCING_SERVICES  Internet Address is 173.1.155.253/23;;9216;;;1000000 Kbit;10 usec;ARPA;
;Vlan3015;up;up, autostate enabled;EtherSVI;002a.6aa3.f2c2;;OUTSOURCING_SERVICES  Internet Address is 173.1.157.253/23;;9216;;;1000000 Kbit;10 usec;ARPA;
;Vlan3016;up;up, autostate enabled;EtherSVI;002a.6aa3.f2c2;;OUTSOURCING_SERVICES  Internet Address is 173.1.159.253/23;;9216;;;1000000 Kbit;10 usec;ARPA;
;Vlan3017;up;up, autostate enabled;EtherSVI;002a.6aa3.f2c2;;OUTSOURCING_SERVICES  Internet Address is 173.1.161.253/23;;9216;;;1000000 Kbit;10 usec;ARPA;
;Vlan3018;up;up, autostate enabled;EtherSVI;002a.6aa3.f2c2;;OUTSOURCING_SERVICES  Internet Address is 173.1.163.253/23;;9216;;;1000000 Kbit;10 usec;ARPA;
;Vlan3019;up;up, autostate enabled;EtherSVI;002a.6aa3.f2c2;;OUTSOURCING_SERVICES  Internet Address is 173.1.165.253/23;;9216;;;1000000 Kbit;10 usec;ARPA;
;Vlan3020;up;up, autostate enabled;EtherSVI;002a.6aa3.f2c2;;OUTSOURCING_SERVICES  Internet Address is 173.1.167.253/23;;9216;;;1000000 Kbit;10 usec;ARPA;
;Vlan3021;up;up, autostate enabled;EtherSVI;002a.6aa3.f2c2;;OUTSOURCING_SERVICES  Internet Address is 173.1.169.253/23;;9216;;;1000000 Kbit;10 usec;ARPA;
;Vlan3022;up;up, autostate enabled;EtherSVI;002a.6aa3.f2c2;;OUTSOURCING_SERVICES  Internet Address is 173.1.171.253/23;;9216;;;1000000 Kbit;10 usec;ARPA;
;Vlan3023;up;up, autostate enabled;EtherSVI;002a.6aa3.f2c2;;OUTSOURCING_SERVICES  Internet Address is 173.1.173.253/23;;9216;;;1000000 Kbit;10 usec;ARPA;
;Vlan3024;up;up, autostate enabled;EtherSVI;002a.6aa3.f2c2;;OUTSOURCING_SERVICES  Internet Address is 173.1.175.253/23;;9216;;;1000000 Kbit;10 usec;ARPA;
;Vlan3025;up;up, autostate enabled;EtherSVI;002a.6aa3.f2c2;;OUTSOURCING_SERVICES  Internet Address is 173.1.177.253/23;;9216;;;1000000 Kbit;10 usec;ARPA;
;Vlan3026;up;up, autostate enabled;EtherSVI;002a.6aa3.f2c2;;OUTSOURCING_SERVICES  Internet Address is 173.1.179.253/23;;9216;;;1000000 Kbit;10 usec;ARPA;
;Vlan3027;up;up, autostate enabled;EtherSVI;002a.6aa3.f2c2;;OUTSOURCING_SERVICES  Internet Address is 173.1.181.253/23;;9216;;;1000000 Kbit;10 usec;ARPA;
;Vlan3028;up;up, autostate enabled;EtherSVI;002a.6aa3.f2c2;;OUTSOURCING_SERVICES  Internet Address is 173.1.183.253/23;;9216;;;1000000 Kbit;10 usec;ARPA;
;Vlan3029;up;up, autostate enabled;EtherSVI;002a.6aa3.f2c2;;OUTSOURCING_SERVICES  Internet Address is 173.1.185.253/23;;9216;;;1000000 Kbit;10 usec;ARPA;
;Vlan3030;up;up, autostate enabled;EtherSVI;002a.6aa3.f2c2;;OUTSOURCING_SERVICES  Internet Address is 173.1.187.253/23;;9216;;;1000000 Kbit;10 usec;ARPA;
;Vlan3031;up;up, autostate enabled;EtherSVI;002a.6aa3.f2c2;;OUTSOURCING_SERVICES  Internet Address is 173.1.189.253/23;;9216;;;1000000 Kbit;10 usec;ARPA;
;Vlan3032;up;up, autostate enabled;EtherSVI;002a.6aa3.f2c2;;OUTSOURCING_SERVICES  Internet Address is 173.1.191.253/23;;9216;;;1000000 Kbit;10 usec;ARPA;
;Vlan3101;up;up, autostate enabled;EtherSVI;002a.6aa3.f2c2;;;173.2.129.252/23;9216;;;1000000 Kbit;10 usec;ARPA;
;Vlan3102;up;up, autostate enabled;EtherSVI;002a.6aa3.f2c2;;;173.2.131.252/23;9216;;;1000000 Kbit;10 usec;ARPA;
;Vlan3103;up;up, autostate enabled;EtherSVI;002a.6aa3.f2c2;;NDG_REBOUND_PROVIDER5_SC2  Internet Address is 173.2.133.252/23;;9216;;;1000000 Kbit;10 usec;ARPA;
;Vlan3104;up;up, autostate enabled;EtherSVI;002a.6aa3.f2c2;;NDG_REBOUND_PROVIDER6_SC2  Internet Address is 173.2.135.252/23;;9216;;;1000000 Kbit;10 usec;ARPA;
;Vlan3105;up;up, autostate enabled;EtherSVI;002a.6aa3.f2c2;;NDG_REBOUND_PROVIDER5_SC2  Internet Address is 173.2.137.252/23;;9216;;;1000000 Kbit;10 usec;ARPA;
;Vlan3106;up;up, autostate enabled;EtherSVI;002a.6aa3.f2c2;;NDG_REBOUND_PROVIDER6_SC2  Internet Address is 173.2.139.252/23;;9216;;;1000000 Kbit;10 usec;ARPA;
;Vlan3107;up;up, autostate enabled;EtherSVI;002a.6aa3.f2c2;;NDG_REBOUND_PROVIDER7_SC2  Internet Address is 173.2.141.252/23;;9216;;;1000000 Kbit;10 usec;ARPA;
;Vlan3108;up;up, autostate enabled;EtherSVI;002a.6aa3.f2c2;;NDG_REBOUND_PROVIDER8_SC2  Internet Address is 173.2.143.252/23;;9216;;;1000000 Kbit;10 usec;ARPA;
;Vlan3109;up;up, autostate enabled;EtherSVI;002a.6aa3.f2c2;;NDG_REBOUND_PROVIDER9_SC2  Internet Address is 173.2.145.252/23;;9216;;;1000000 Kbit;10 usec;ARPA;
;Vlan3110;up;up, autostate enabled;EtherSVI;002a.6aa3.f2c2;;NDG_REBOUND_PROVIDER10_SC2  Internet Address is 173.2.147.252/23;;9216;;;1000000 Kbit;10 usec;ARPA;
;Vlan3111;up;up, autostate enabled;EtherSVI;002a.6aa3.f2c2;;NDG_REBOUND_PROVIDER11_SC2  Internet Address is 173.2.149.252/23;;9216;;;1000000 Kbit;10 usec;ARPA;
;Vlan3112;up;up, autostate enabled;EtherSVI;002a.6aa3.f2c2;;NDG_REBOUND_PROVIDER12_SC2  Internet Address is 173.2.151.252/23;;9216;;;1000000 Kbit;10 usec;ARPA;
;Vlan3113;up;up, autostate enabled;EtherSVI;002a.6aa3.f2c2;;NDG_REBOUND_PROVIDER13_SC2  Internet Address is 173.2.153.252/23;;9216;;;1000000 Kbit;10 usec;ARPA;
;Vlan3114;up;up, autostate enabled;EtherSVI;002a.6aa3.f2c2;;NDG_REBOUND_PROVIDER14_SC2  Internet Address is 173.2.155.252/23;;9216;;;1000000 Kbit;10 usec;ARPA;
;Vlan3115;up;up, autostate enabled;EtherSVI;002a.6aa3.f2c2;;NDG_REBOUND_PROVIDER15_SC2  Internet Address is 173.2.157.252/23;;9216;;;1000000 Kbit;10 usec;ARPA;
;Vlan3116;up;up, autostate enabled;EtherSVI;002a.6aa3.f2c2;;NDG_REBOUND_PROVIDER16_SC2  Internet Address is 173.2.159.252/23;;9216;;;1000000 Kbit;10 usec;ARPA;
;Vlan3117;up;up, autostate enabled;EtherSVI;002a.6aa3.f2c2;;NDG_REBOUND_PROVIDER17_SC2  Internet Address is 173.2.161.252/23;;9216;;;1000000 Kbit;10 usec;ARPA;
;Vlan3118;up;up, autostate enabled;EtherSVI;002a.6aa3.f2c2;;NDG_REBOUND_PROVIDER18_SC2  Internet Address is 173.2.163.252/23;;9216;;;1000000 Kbit;10 usec;ARPA;
;Vlan3119;up;up, autostate enabled;EtherSVI;002a.6aa3.f2c2;;NDG_REBOUND_PROVIDER19_SC2  Internet Address is 173.2.165.252/23;;9216;;;1000000 Kbit;10 usec;ARPA;
;Vlan3120;up;up, autostate enabled;EtherSVI;002a.6aa3.f2c2;;NDG_REBOUND_PROVIDER20_SC2  Internet Address is 173.2.167.252/23;;9216;;;1000000 Kbit;10 usec;ARPA;
;Vlan3121;up;up, autostate enabled;EtherSVI;002a.6aa3.f2c2;;NDG_REBOUND_PROVIDER21_SC2  Internet Address is 173.2.169.252/23;;9216;;;1000000 Kbit;10 usec;ARPA;
;Vlan3122;up;up, autostate enabled;EtherSVI;002a.6aa3.f2c2;;NDG_REBOUND_PROVIDER22_SC2  Internet Address is 173.2.171.252/23;;9216;;;1000000 Kbit;10 usec;ARPA;
;Vlan3123;up;up, autostate enabled;EtherSVI;002a.6aa3.f2c2;;NDG_REBOUND_PROVIDER23_SC2  Internet Address is 173.2.173.252/23;;9216;;;1000000 Kbit;10 usec;ARPA;
;Vlan3124;up;up, autostate enabled;EtherSVI;002a.6aa3.f2c2;;NDG_REBOUND_PROVIDER24_SC2  Internet Address is 173.2.175.252/23;;9216;;;1000000 Kbit;10 usec;ARPA;
;Vlan3125;up;up, autostate enabled;EtherSVI;002a.6aa3.f2c2;;NDG_REBOUND_PROVIDER25_SC2  Internet Address is 173.2.177.252/23;;9216;;;1000000 Kbit;10 usec;ARPA;
;Vlan3126;up;up, autostate enabled;EtherSVI;002a.6aa3.f2c2;;NDG_REBOUND_PROVIDER26_SC2  Internet Address is 173.2.179.252/23;;9216;;;1000000 Kbit;10 usec;ARPA;
;Vlan3127;up;up, autostate enabled;EtherSVI;002a.6aa3.f2c2;;NDG_REBOUND_PROVIDER27_SC2  Internet Address is 173.2.181.252/23;;9216;;;1000000 Kbit;10 usec;ARPA;
;Vlan3128;up;up, autostate enabled;EtherSVI;002a.6aa3.f2c2;;NDG_REBOUND_PROVIDER28_SC2  Internet Address is 173.2.183.252/23;;9216;;;1000000 Kbit;10 usec;ARPA;
;Vlan3129;up;up, autostate enabled;EtherSVI;002a.6aa3.f2c2;;NDG_REBOUND_PROVIDER29_SC2  Internet Address is 173.2.185.252/23;;9216;;;1000000 Kbit;10 usec;ARPA;
;Vlan3130;up;up, autostate enabled;EtherSVI;002a.6aa3.f2c2;;NDG_REBOUND_PROVIDER30_SC2  Internet Address is 173.2.187.252/23;;9216;;;1000000 Kbit;10 usec;ARPA;
;Vlan3131;up;up, autostate enabled;EtherSVI;002a.6aa3.f2c2;;NDG_REBOUND_PROVIDER31_SC2  Internet Address is 173.2.189.252/23;;9216;;;1000000 Kbit;10 usec;ARPA;
;Vlan3132;up;up, autostate enabled;EtherSVI;002a.6aa3.f2c2;;NDG_REBOUND_PROVIDER32_SC2  Internet Address is 173.2.191.252/23;;9216;;;1000000 Kbit;10 usec;ARPA;
;Vlan3803;up;up, autostate enabled;EtherSVI;002a.6aa3.f2c2;;<> To_SC2ZEUSR1-02  Internet Address is 192.2.248.57/30;;1500;;;1000000 Kbit;10 usec;ARPA;
;Vlan3877;up;up, autostate enabled;EtherSVI;002a.6aa3.f2c2;;Lan_TSM_SHARED_SERVICES_SC2  Internet Address is 175.57.1.61/27;;9216;;;1000000 Kbit;10 usec;ARPA;
;Vlan3903;up;up, autostate enabled;EtherSVI;002a.6aa3.f2c2;;<> To_SC2CFDZEUSR1-03  Internet Address is 192.2.8.210/30;;1500;;;1000000 Kbit;10 usec;ARPA;
